Animal_Name,Animal_Species,Latitude,Longitude
Emperor Goose,Anser canagicus,60.198,-162.983
Emperor Goose,Anser canagicus,59.824,-163.191
Emperor Goose,Anser canagicus,56.683,-159.354
Emperor Goose,Anser canagicus,56.681,-159.364
Emperor Goose,Anser canagicus,56.689,-159.347
Emperor Goose,Anser canagicus,56.695,-159.37
Emperor Goose,Anser canagicus,56.709,-159.353
Emperor Goose,Anser canagicus,56.678,-159.384
Emperor Goose,Anser canagicus,56.666,-159.326
Emperor Goose,Anser canagicus,56.622,-159.387
Emperor Goose,Anser canagicus,56.699,-159.439
Emperor Goose,Anser canagicus,56.733,-159.106
Emperor Goose,Anser canagicus,56.66,-159.371
Emperor Goose,Anser canagicus,56.684,-159.313
Emperor Goose,Anser canagicus,56.784,-159.41
Emperor Goose,Anser canagicus,56.687,-159.375
Emperor Goose,Anser canagicus,56.68,-159.421
Emperor Goose,Anser canagicus,57.031,-160.855
Emperor Goose,Anser canagicus,56.676,-159.424
Emperor Goose,Anser canagicus,56.595,-159.766
Emperor Goose,Anser canagicus,56.677,-159.385
Emperor Goose,Anser canagicus,56.968,-158.915
Emperor Goose,Anser canagicus,56.686,-159.374
Emperor Goose,Anser canagicus,56.667,-159.393
Emperor Goose,Anser canagicus,56.694,-159.4
Emperor Goose,Anser canagicus,56.683,-159.331
Emperor Goose,Anser canagicus,56.678,-159.368
Emperor Goose,Anser canagicus,56.678,-159.371
Emperor Goose,Anser canagicus,56.691,-159.339
Emperor Goose,Anser canagicus,56.678,-159.367
Emperor Goose,Anser canagicus,56.686,-159.416
Emperor Goose,Anser canagicus,56.702,-159.313
Emperor Goose,Anser canagicus,56.729,-159.481
Emperor Goose,Anser canagicus,56.705,-159.219
Emperor Goose,Anser canagicus,56.687,-159.371
Emperor Goose,Anser canagicus,56.668,-159.378
Emperor Goose,Anser canagicus,56.687,-159.363
Emperor Goose,Anser canagicus,56.667,-159.367
Emperor Goose,Anser canagicus,56.663,-159.379
Emperor Goose,Anser canagicus,56.677,-159.36
Emperor Goose,Anser canagicus,56.664,-159.382
Emperor Goose,Anser canagicus,56.756,-159.288
Emperor Goose,Anser canagicus,56.754,-159.378
Emperor Goose,Anser canagicus,56.667,-159.356
Emperor Goose,Anser canagicus,56.82,-159.666
Emperor Goose,Anser canagicus,56.679,-159.367
Emperor Goose,Anser canagicus,56.674,-159.369
Emperor Goose,Anser canagicus,56.686,-159.362
Emperor Goose,Anser canagicus,56.675,-159.374
Emperor Goose,Anser canagicus,56.657,-159.286
Emperor Goose,Anser canagicus,56.665,-159.33
Emperor Goose,Anser canagicus,56.678,-159.299
Emperor Goose,Anser canagicus,56.649,-159.334
Emperor Goose,Anser canagicus,56.702,-159.338
Emperor Goose,Anser canagicus,56.651,-159.388
Emperor Goose,Anser canagicus,56.646,-159.366
Emperor Goose,Anser canagicus,56.669,-159.371
Emperor Goose,Anser canagicus,56.676,-159.374
Emperor Goose,Anser canagicus,56.66,-159.361
Emperor Goose,Anser canagicus,56.663,-159.349
Emperor Goose,Anser canagicus,56.658,-159.396
Emperor Goose,Anser canagicus,56.675,-159.512
Emperor Goose,Anser canagicus,56.661,-159.393
Emperor Goose,Anser canagicus,56.71,-159.552
Emperor Goose,Anser canagicus,56.663,-159.395
Emperor Goose,Anser canagicus,56.694,-159.303
Emperor Goose,Anser canagicus,56.715,-159.341
Emperor Goose,Anser canagicus,56.719,-159.356
Emperor Goose,Anser canagicus,56.691,-159.376
Emperor Goose,Anser canagicus,56.699,-159.379
Emperor Goose,Anser canagicus,56.692,-159.378
Emperor Goose,Anser canagicus,56.681,-159.361
Emperor Goose,Anser canagicus,56.678,-159.41
Emperor Goose,Anser canagicus,56.664,-159.368
Emperor Goose,Anser canagicus,56.709,-159.32
Emperor Goose,Anser canagicus,56.664,-159.366
Emperor Goose,Anser canagicus,56.72,-159.446
Emperor Goose,Anser canagicus,56.679,-159.328
Emperor Goose,Anser canagicus,56.69,-159.338
Emperor Goose,Anser canagicus,56.674,-159.338
Emperor Goose,Anser canagicus,56.706,-159.332
Emperor Goose,Anser canagicus,56.717,-159.306
Emperor Goose,Anser canagicus,56.681,-159.309
Emperor Goose,Anser canagicus,56.664,-159.374
Emperor Goose,Anser canagicus,56.659,-159.36
Emperor Goose,Anser canagicus,56.668,-159.373
Emperor Goose,Anser canagicus,56.686,-159.416
Emperor Goose,Anser canagicus,56.66,-159.372
Emperor Goose,Anser canagicus,56.724,-159.513
Emperor Goose,Anser canagicus,56.693,-159.478
Emperor Goose,Anser canagicus,56.67,-159.402
Emperor Goose,Anser canagicus,56.802,-159.447
Emperor Goose,Anser canagicus,56.68,-159.386
Emperor Goose,Anser canagicus,56.663,-159.37
Emperor Goose,Anser canagicus,56.666,-159.425
Emperor Goose,Anser canagicus,56.703,-159.339
Emperor Goose,Anser canagicus,56.683,-159.362
Emperor Goose,Anser canagicus,56.759,-158.516
Emperor Goose,Anser canagicus,56.678,-159.37
Emperor Goose,Anser canagicus,56.705,-159.26
Emperor Goose,Anser canagicus,56.709,-159.4
Emperor Goose,Anser canagicus,56.689,-159.354
Emperor Goose,Anser canagicus,56.686,-159.358
Emperor Goose,Anser canagicus,56.733,-159.113
Emperor Goose,Anser canagicus,56.707,-159.303
Emperor Goose,Anser canagicus,56.704,-159.371
Emperor Goose,Anser canagicus,56.661,-159.364
Emperor Goose,Anser canagicus,56.673,-159.327
Emperor Goose,Anser canagicus,56.92,-158.022
Emperor Goose,Anser canagicus,56.655,-159.27
Emperor Goose,Anser canagicus,56.673,-159.31
Emperor Goose,Anser canagicus,56.682,-159.315
Emperor Goose,Anser canagicus,56.679,-159.33
Emperor Goose,Anser canagicus,56.681,-159.322
Emperor Goose,Anser canagicus,56.679,-159.33
Emperor Goose,Anser canagicus,56.661,-159.315
Emperor Goose,Anser canagicus,56.684,-159.311
Emperor Goose,Anser canagicus,56.669,-159.352
Emperor Goose,Anser canagicus,56.667,-159.363
Emperor Goose,Anser canagicus,56.651,-159.39
Emperor Goose,Anser canagicus,56.663,-159.352
Emperor Goose,Anser canagicus,56.642,-159.373
Emperor Goose,Anser canagicus,56.657,-159.402
Emperor Goose,Anser canagicus,56.746,-159.355
Emperor Goose,Anser canagicus,57.084,-159.596
Emperor Goose,Anser canagicus,56.677,-159.364
Emperor Goose,Anser canagicus,56.688,-159.252
Emperor Goose,Anser canagicus,56.671,-159.362
Emperor Goose,Anser canagicus,56.69,-159.351
Emperor Goose,Anser canagicus,56.676,-159.328
Emperor Goose,Anser canagicus,56.697,-159.418
Emperor Goose,Anser canagicus,56.68,-159.325
Emperor Goose,Anser canagicus,56.688,-159.308
Emperor Goose,Anser canagicus,56.699,-159.379
Emperor Goose,Anser canagicus,56.684,-159.323
Emperor Goose,Anser canagicus,56.676,-159.323
Emperor Goose,Anser canagicus,56.669,-159.335
Emperor Goose,Anser canagicus,56.653,-159.478
Emperor Goose,Anser canagicus,56.664,-159.324
Emperor Goose,Anser canagicus,56.667,-159.389
Emperor Goose,Anser canagicus,56.61,-159.493
Emperor Goose,Anser canagicus,56.669,-159.33
Emperor Goose,Anser canagicus,56.661,-159.379
Emperor Goose,Anser canagicus,56.629,-159.412
Emperor Goose,Anser canagicus,56.677,-159.392
Emperor Goose,Anser canagicus,56.699,-159.347
Emperor Goose,Anser canagicus,56.69,-159.344
Emperor Goose,Anser canagicus,56.666,-159.352
Emperor Goose,Anser canagicus,56.674,-159.388
Emperor Goose,Anser canagicus,56.678,-159.396
Emperor Goose,Anser canagicus,56.707,-159.317
Emperor Goose,Anser canagicus,56.617,-159.458
Emperor Goose,Anser canagicus,56.621,-159.482
Emperor Goose,Anser canagicus,56.685,-159.283
Emperor Goose,Anser canagicus,56.683,-159.316
Emperor Goose,Anser canagicus,56.698,-159.334
Emperor Goose,Anser canagicus,56.608,-159.289
Emperor Goose,Anser canagicus,56.631,-159.167
Emperor Goose,Anser canagicus,56.684,-159.358
Emperor Goose,Anser canagicus,56.681,-159.334
Emperor Goose,Anser canagicus,56.678,-159.348
Emperor Goose,Anser canagicus,56.657,-159.341
Emperor Goose,Anser canagicus,56.657,-159.369
Emperor Goose,Anser canagicus,56.67,-159.388
Emperor Goose,Anser canagicus,56.666,-159.389
Emperor Goose,Anser canagicus,56.663,-159.371
Emperor Goose,Anser canagicus,56.648,-158.619
Emperor Goose,Anser canagicus,56.665,-159.354
Emperor Goose,Anser canagicus,56.662,-159.377
Emperor Goose,Anser canagicus,56.631,-159.277
Emperor Goose,Anser canagicus,56.706,-159.439
Emperor Goose,Anser canagicus,56.672,-159.435
Emperor Goose,Anser canagicus,56.715,-159.56
Emperor Goose,Anser canagicus,56.667,-159.464
Emperor Goose,Anser canagicus,56.61,-159.529
Emperor Goose,Anser canagicus,56.549,-159.133
Emperor Goose,Anser canagicus,56.654,-159.466
Emperor Goose,Anser canagicus,56.664,-159.455
Emperor Goose,Anser canagicus,56.637,-159.365
Emperor Goose,Anser canagicus,56.601,-159.234
Emperor Goose,Anser canagicus,56.664,-159.429
Emperor Goose,Anser canagicus,56.664,-159.436
Emperor Goose,Anser canagicus,56.681,-159.446
Emperor Goose,Anser canagicus,56.641,-159.405
Emperor Goose,Anser canagicus,56.648,-159.412
Emperor Goose,Anser canagicus,56.672,-159.413
Emperor Goose,Anser canagicus,56.685,-159.405
Emperor Goose,Anser canagicus,56.664,-159.384
Emperor Goose,Anser canagicus,56.823,-159.658
Emperor Goose,Anser canagicus,56.673,-159.384
Emperor Goose,Anser canagicus,56.684,-159.408
Emperor Goose,Anser canagicus,56.695,-159.377
Emperor Goose,Anser canagicus,56.675,-159.312
Emperor Goose,Anser canagicus,56.647,-159.382
Emperor Goose,Anser canagicus,56.697,-159.312
Emperor Goose,Anser canagicus,56.688,-159.41
Emperor Goose,Anser canagicus,56.645,-159.391
Emperor Goose,Anser canagicus,56.635,-159.292
Emperor Goose,Anser canagicus,56.676,-159.352
Emperor Goose,Anser canagicus,56.626,-159.347
Emperor Goose,Anser canagicus,56.647,-159.408
Emperor Goose,Anser canagicus,56.661,-159.394
Emperor Goose,Anser canagicus,51.571,-178.863
Emperor Goose,Anser canagicus,51.43,-178.653
Emperor Goose,Anser canagicus,51.562,-178.849
Emperor Goose,Anser canagicus,51.555,-178.822
Emperor Goose,Anser canagicus,51.599,-178.902
Emperor Goose,Anser canagicus,51.648,-178.619
Emperor Goose,Anser canagicus,51.469,-179.197
Emperor Goose,Anser canagicus,52.017,178.459
Emperor Goose,Anser canagicus,51.573,-178.864
Emperor Goose,Anser canagicus,51.524,-178.795
Emperor Goose,Anser canagicus,51.551,-178.787
Emperor Goose,Anser canagicus,51.592,-178.889
Emperor Goose,Anser canagicus,51.568,-178.934
Emperor Goose,Anser canagicus,51.559,-178.815
Emperor Goose,Anser canagicus,51.563,-178.83
Emperor Goose,Anser canagicus,51.931,179.771
Emperor Goose,Anser canagicus,51.58,-178.828
Emperor Goose,Anser canagicus,51.558,-178.806
Emperor Goose,Anser canagicus,51.601,-178.935
Emperor Goose,Anser canagicus,51.635,-179.285
Emperor Goose,Anser canagicus,51.6,-179.119
Emperor Goose,Anser canagicus,51.568,-178.841
Emperor Goose,Anser canagicus,51.565,-178.84
Emperor Goose,Anser canagicus,51.55,-178.838
Emperor Goose,Anser canagicus,51.607,-178.582
Emperor Goose,Anser canagicus,51.551,-178.903
Emperor Goose,Anser canagicus,51.599,-178.863
Emperor Goose,Anser canagicus,51.562,-178.892
Emperor Goose,Anser canagicus,51.552,-178.882
Emperor Goose,Anser canagicus,51.588,-178.982
Emperor Goose,Anser canagicus,51.44,-178.981
Emperor Goose,Anser canagicus,51.568,-178.872
Emperor Goose,Anser canagicus,51.578,-178.909
Emperor Goose,Anser canagicus,51.581,-178.821
Emperor Goose,Anser canagicus,51.573,-178.849
Emperor Goose,Anser canagicus,51.579,-178.845
Emperor Goose,Anser canagicus,51.775,-178.665
Emperor Goose,Anser canagicus,51.563,-178.854
Emperor Goose,Anser canagicus,51.56,-178.823
Emperor Goose,Anser canagicus,51.562,-178.822
Emperor Goose,Anser canagicus,51.537,-178.803
Emperor Goose,Anser canagicus,51.553,-178.846
Emperor Goose,Anser canagicus,51.584,-178.776
Emperor Goose,Anser canagicus,51.527,-178.903
Emperor Goose,Anser canagicus,51.564,-178.823
Emperor Goose,Anser canagicus,51.615,-178.681
Emperor Goose,Anser canagicus,51.544,-178.957
Emperor Goose,Anser canagicus,51.586,-178.823
Emperor Goose,Anser canagicus,51.526,-178.454
Emperor Goose,Anser canagicus,51.555,-178.832
Emperor Goose,Anser canagicus,51.555,-178.832
Emperor Goose,Anser canagicus,51.561,-178.828
Emperor Goose,Anser canagicus,51.57,-178.85
Emperor Goose,Anser canagicus,51.562,-178.837
Emperor Goose,Anser canagicus,51.528,-178.81
Emperor Goose,Anser canagicus,51.549,-178.86
Emperor Goose,Anser canagicus,51.56,-178.81
Emperor Goose,Anser canagicus,51.635,-178.853
Emperor Goose,Anser canagicus,51.56,-178.82
Emperor Goose,Anser canagicus,51.56,-178.829
Emperor Goose,Anser canagicus,51.556,-178.838
Emperor Goose,Anser canagicus,51.56,-178.834
Emperor Goose,Anser canagicus,51.582,-178.867
Emperor Goose,Anser canagicus,51.583,-178.87
Emperor Goose,Anser canagicus,51.56,-178.901
Emperor Goose,Anser canagicus,51.553,-179
Emperor Goose,Anser canagicus,51.598,-178.836
Emperor Goose,Anser canagicus,51.489,-178.847
Emperor Goose,Anser canagicus,51.595,-178.642
Emperor Goose,Anser canagicus,51.575,-178.72
Emperor Goose,Anser canagicus,51.555,-178.801
Emperor Goose,Anser canagicus,51.456,-178.768
Emperor Goose,Anser canagicus,51.559,-178.843
Emperor Goose,Anser canagicus,51.545,-178.823
Emperor Goose,Anser canagicus,51.567,-178.882
Emperor Goose,Anser canagicus,51.538,-178.847
Emperor Goose,Anser canagicus,51.773,-177.7
Emperor Goose,Anser canagicus,51.536,-178.8
Emperor Goose,Anser canagicus,51.561,-178.838
Emperor Goose,Anser canagicus,51.556,-178.837
Emperor Goose,Anser canagicus,51.661,-178.995
Emperor Goose,Anser canagicus,51.548,-178.837
Emperor Goose,Anser canagicus,51.551,-178.836
Emperor Goose,Anser canagicus,51.521,-178.898
Emperor Goose,Anser canagicus,51.554,-178.839
Emperor Goose,Anser canagicus,51.496,-178.746
Emperor Goose,Anser canagicus,51.558,-178.835
Emperor Goose,Anser canagicus,51.56,-178.814
Emperor Goose,Anser canagicus,51.518,-178.81
Emperor Goose,Anser canagicus,51.604,-178.709
Emperor Goose,Anser canagicus,51.555,-178.767
Emperor Goose,Anser canagicus,51.543,-178.855
Emperor Goose,Anser canagicus,51.587,-178.782
Emperor Goose,Anser canagicus,51.577,-178.821
Emperor Goose,Anser canagicus,51.473,-179.09
Emperor Goose,Anser canagicus,51.536,-178.853
Emperor Goose,Anser canagicus,51.593,-178.774
Emperor Goose,Anser canagicus,51.578,-178.831
Emperor Goose,Anser canagicus,51.55,-179.105
Emperor Goose,Anser canagicus,51.567,-178.828
Emperor Goose,Anser canagicus,51.579,-178.828
Emperor Goose,Anser canagicus,51.577,-179.164
Emperor Goose,Anser canagicus,51.553,-178.812
Emperor Goose,Anser canagicus,51.542,-178.833
Emperor Goose,Anser canagicus,51.574,-178.827
Emperor Goose,Anser canagicus,55.416,-162.341
Emperor Goose,Anser canagicus,55.414,-162.599
Emperor Goose,Anser canagicus,55.321,-162.831
Emperor Goose,Anser canagicus,55.382,-162.877
Emperor Goose,Anser canagicus,55.38,-162.814
Emperor Goose,Anser canagicus,55.387,-162.781
Emperor Goose,Anser canagicus,55.394,-162.719
Emperor Goose,Anser canagicus,55.366,-162.754
Emperor Goose,Anser canagicus,55.408,-162.955
Emperor Goose,Anser canagicus,55.418,-162.834
Emperor Goose,Anser canagicus,55.376,-162.831
Emperor Goose,Anser canagicus,55.276,-163.01
Emperor Goose,Anser canagicus,55.226,-162.932
Emperor Goose,Anser canagicus,55.251,-162.935
Emperor Goose,Anser canagicus,55.255,-163.002
Emperor Goose,Anser canagicus,55.261,-162.944
Emperor Goose,Anser canagicus,55.252,-162.953
Emperor Goose,Anser canagicus,55.263,-163.038
Emperor Goose,Anser canagicus,55.261,-162.915
Emperor Goose,Anser canagicus,55.28,-163.158
Emperor Goose,Anser canagicus,55.246,-162.971
Emperor Goose,Anser canagicus,55.085,-163.923
Emperor Goose,Anser canagicus,55.201,-162.991
Emperor Goose,Anser canagicus,55.196,-162.967
Emperor Goose,Anser canagicus,55.219,-162.889
Emperor Goose,Anser canagicus,55.204,-162.985
Emperor Goose,Anser canagicus,55.144,-162.92
Emperor Goose,Anser canagicus,55.281,-162.319
Emperor Goose,Anser canagicus,55.207,-163.015
Emperor Goose,Anser canagicus,55.207,-162.955
Emperor Goose,Anser canagicus,55.252,-162.999
Emperor Goose,Anser canagicus,55.202,-162.948
Emperor Goose,Anser canagicus,55.189,-163.008
Emperor Goose,Anser canagicus,55.198,-162.933
Emperor Goose,Anser canagicus,55.2,-162.967
Emperor Goose,Anser canagicus,55.203,-162.991
Emperor Goose,Anser canagicus,55.183,-162.966
Emperor Goose,Anser canagicus,55.201,-162.96
Emperor Goose,Anser canagicus,55.218,-162.948
Emperor Goose,Anser canagicus,55.016,-162.777
Emperor Goose,Anser canagicus,55.272,-162.895
Emperor Goose,Anser canagicus,55.191,-162.93
Emperor Goose,Anser canagicus,55.203,-162.924
Emperor Goose,Anser canagicus,55.195,-162.917
Emperor Goose,Anser canagicus,55.197,-162.914
Emperor Goose,Anser canagicus,55.242,-163.408
Emperor Goose,Anser canagicus,53.384,-163.863
Emperor Goose,Anser canagicus,55.192,-162.892
Emperor Goose,Anser canagicus,55.191,-162.921
Emperor Goose,Anser canagicus,55.191,-162.907
Emperor Goose,Anser canagicus,55.199,-162.949
Emperor Goose,Anser canagicus,55.183,-162.92
Emperor Goose,Anser canagicus,55.189,-162.922
Emperor Goose,Anser canagicus,55.172,-162.955
Emperor Goose,Anser canagicus,55.166,-162.956
Emperor Goose,Anser canagicus,55.168,-162.972
Emperor Goose,Anser canagicus,55.555,-162.329
Emperor Goose,Anser canagicus,55.535,-162.612
Emperor Goose,Anser canagicus,55.596,-162.287
Emperor Goose,Anser canagicus,56.132,-161.201
Emperor Goose,Anser canagicus,55.92,-160.551
Emperor Goose,Anser canagicus,55.554,-160.936
Emperor Goose,Anser canagicus,56.577,-160.061
Emperor Goose,Anser canagicus,56.625,-159.839
Emperor Goose,Anser canagicus,56.771,-159.72
Emperor Goose,Anser canagicus,56.71,-159.442
Emperor Goose,Anser canagicus,56.64,-159.45
Emperor Goose,Anser canagicus,56.668,-159.474
Emperor Goose,Anser canagicus,56.668,-159.528
Emperor Goose,Anser canagicus,56.641,-159.452
Emperor Goose,Anser canagicus,56.612,-159.422
Emperor Goose,Anser canagicus,56.655,-159.489
Emperor Goose,Anser canagicus,56.607,-159.357
Emperor Goose,Anser canagicus,56.65,-159.104
Emperor Goose,Anser canagicus,56.678,-159.286
Emperor Goose,Anser canagicus,56.655,-159.344
Emperor Goose,Anser canagicus,56.709,-159.307
Emperor Goose,Anser canagicus,56.638,-159.34
Emperor Goose,Anser canagicus,56.663,-159.385
Emperor Goose,Anser canagicus,56.671,-159.362
Emperor Goose,Anser canagicus,56.668,-159.397
Emperor Goose,Anser canagicus,56.763,-159.348
Emperor Goose,Anser canagicus,56.706,-159.282
Emperor Goose,Anser canagicus,56.688,-159.221
Emperor Goose,Anser canagicus,56.695,-159.273
Emperor Goose,Anser canagicus,56.7,-159.294
Emperor Goose,Anser canagicus,56.645,-159.279
Emperor Goose,Anser canagicus,56.685,-159.263
Emperor Goose,Anser canagicus,56.693,-159.304
Emperor Goose,Anser canagicus,56.729,-159.258
Emperor Goose,Anser canagicus,56.684,-159.275
Emperor Goose,Anser canagicus,56.702,-159.265
Emperor Goose,Anser canagicus,56.701,-159.248
Emperor Goose,Anser canagicus,56.768,-159.123
Emperor Goose,Anser canagicus,56.676,-159.275
Emperor Goose,Anser canagicus,56.701,-159.288
Emperor Goose,Anser canagicus,56.706,-159.277
Emperor Goose,Anser canagicus,56.691,-159.155
Emperor Goose,Anser canagicus,56.723,-159.31
Emperor Goose,Anser canagicus,56.692,-159.275
Emperor Goose,Anser canagicus,56.685,-159.304
Emperor Goose,Anser canagicus,56.696,-159.154
Emperor Goose,Anser canagicus,56.733,-159.246
Emperor Goose,Anser canagicus,56.71,-159.372
Emperor Goose,Anser canagicus,54.754,-174.794
Emperor Goose,Anser canagicus,56.731,-159.229
Emperor Goose,Anser canagicus,56.703,-159.27
Emperor Goose,Anser canagicus,56.696,-159.276
Emperor Goose,Anser canagicus,56.699,-159.253
Emperor Goose,Anser canagicus,56.69,-159.339
Emperor Goose,Anser canagicus,59.297,-145.473
Emperor Goose,Anser canagicus,56.706,-159.246
Emperor Goose,Anser canagicus,56.723,-159.196
Emperor Goose,Anser canagicus,56.691,-159.294
Emperor Goose,Anser canagicus,56.686,-159.346
Emperor Goose,Anser canagicus,56.671,-159.293
Emperor Goose,Anser canagicus,56.744,-159.218
Emperor Goose,Anser canagicus,56.919,-158.217
